"","Iter","X","Y"
"1",1,-0.093760005700861,2.14219571116595
"2",2,-4.6136716495379,15.8074546738361
"3",3,0.451635639333586,-0.988058181900613
"4",4,-2.79669374026349,-0.483129616578146
"5",5,0.55093582188011,1.1466673949876
"6",6,-3.45623967425583,0.048977114709283
"7",7,-45.0666023084351,19.8752092443292
"8",8,15.8232204367018,-0.206373624296215
"9",9,6.33385033011025,-0.715223574851427
"10",10,0.366285422637073,-1.57299864707521
"11",11,-46.1798645444241,-1.33069878677198
"12",12,0.273055550844559,32.5862246232335
"13",13,-1.76344184082748,31.3259840699954
"14",14,0.096621654522641,-4.54499436598726
"15",15,-0.0242699436624397,5.85023270283745
"16",16,-7.16467899071383,-46.5743236691929
"17",17,0.422843870108245,-0.82625442404273
"18",18,0.961995077427399,-12.5736096841263
"19",19,0.180619761705578,0.12108802105744
"20",20,0.634613184418921,-44.0451854091191
"21",21,-0.595671833124568,-2.27085964723635
"22",22,0.23630884896349,2.30221606131889
"23",23,-1.42620663198779,5.85134485051471
"24",24,1.03871614972755,-0.549678917975079
"25",25,0.108937693157757,-1.56031781321253
"26",26,0.147399003564013,8.37220922059159
"27",27,0.857593039418995,-1.1255902979558
"28",28,-5.09468603837528,1.74501262598298
"29",29,0.32046154654851,21.4575013104215
"30",30,0.178764178698098,-1.0476795602545
"31",31,-4.96235484329931,-2.10042518142461
"32",32,-5.69061753896443,0.407507927423798
"33",33,0.505930149670064,22.4695929329176
"34",34,7.82592374273505,-1.86398234153619
"35",35,0.516142546958238,0.130270667837458
"36",36,-11.5944418690057,-8.97397015814043
"37",37,0.793021715128253,0.0428390012703131
"38",38,0.592982630552423,-36.8850174366094
"39",39,-0.424650148292291,-0.211931171286613
"40",40,-19.7465083150384,-14.4674841228859
"41",41,-0.629345236029567,12.8465043388669
"42",42,-44.0656882474954,-0.907189199748204
"43",43,0.7809933556017,-2.82353771413092
"44",44,-28.2936353431046,34.6615663273264
"45",45,-24.930046451821,0.278900859782985
"46",46,-2.64537259680623,35.6398518339646
"47",47,1.13390898178091,7.9391516834037
"48",48,-4.92803314980268,0.266921641884861
"49",49,0.0854595120243783,-3.40063429230491
"50",50,0.514082279943399,-8.26703747257424
"51",51,-10.961013043079,1.08443119712674
"52",52,-0.896504572243366,-1.19188533785137
"53",53,0.412993877803784,0.57026992438788
"54",54,24.8762311897188,6.57306275521894
"55",55,0.588393385934807,11.64199076841
"56",56,-33.3350775002114,8.9907404930575
"57",57,0.0961267891597198,-3.68772932652489
"58",58,13.6257982172857,0.0191210499325549
"59",59,20.6728230220543,7.2333025111094
"60",60,30.1837051286215,0.978319614111838
"61",61,0.498681273294283,3.14051704681566
"62",62,0.590397412005387,12.0383861554928
"63",63,1.06984596381337,8.54492703233658
"64",64,0.316562492982646,5.27886874217587
"65",65,0.515235006585033,-0.186065992047064
"66",66,-9.98040802965144,0.902441623008756
"67",67,-3.77053622245369,-0.328826835087917
"68",68,-0.282451502190511,1.55277867400843
"69",69,0.0917993154699385,0.57257371731618
"70",70,0.276805842016563,-0.396747489796739
"71",71,0.345915617467809,-0.196226316982576
"72",72,-3.01098637719386,-0.165874732695172
"73",73,0.779887282216439,-3.28430643471042
"74",74,1.67587897969915,-51.8423777294678
"75",75,-51.1857960781023,3.15806114437828
"76",76,31.0161234522676,0.238651669589628
"77",77,1.38943293464505,2.48855076869304
"78",78,0.402860859943097,-4.94811701979689
"79",79,0.0103878516767869,-5.23988215510702
"80",80,0.143748661129826,-2.38977022890254
"81",81,-0.0690973838430773,22.0382194304429
"82",82,8.97138665067917,-17.5321823229497
"83",83,0.815683653708757,-16.9869938220726
"84",84,0.550481485918976,46.2032334731659
"85",85,-43.8137588850631,1.92154749608501
"86",86,-0.0676438541917809,-6.7765791929931
"87",87,0.678001359230052,1.14286661469988
"88",88,0.0552098517516261,-2.17216954512912
"89",89,-0.213216586654247,-3.48229094370279
"90",90,-10.1003706441421,-0.426930443844984
"91",91,0.0309928070530742,-2.01065592265773
"92",92,3.09608730521741,-33.5640611676234
"93",93,0.267492841388857,-33.6438899925064
"94",94,0.384559887098076,1.13382893798137
"95",95,-1.36267276170903,13.767999321949
"96",96,1.70593257421275,-0.287080084677028
"97",97,0.0341199736357551,0.077523026548111
"98",98,15.1233398468063,-37.6747204151846
"99",99,0.816083348645271,26.0261895002246
"100",100,0.429656011931043,-1.37378501590432
