"","Iter","X","Y"
"1",1,-46.3917659317326,-59.5992997295658
"2",2,-10.4852330506897,-1.63574354427806
"3",3,1.8332093997758,1.87959259762986
"4",4,-22.8164290321478,-3.3720445252475
"5",5,15.8230498129473,-59.3633362650476
"6",6,7.06874586503637,111.227939396295
"7",7,-9.29158479662136,-9.2020470385049
"8",8,7.68016127946591,-23.1312746113255
"9",9,42.9909498742659,-30.1349213797098
"10",10,-19.6128347461582,13.341363543167
"11",11,34.6651940758915,52.071267076164
"12",12,-7.58184453948167,15.5869453883308
"13",13,41.3507786000439,-1.73386188022495
"14",14,-21.9984977024353,-0.907354997476883
"15",15,-12.6696112161788,44.0357709631858
"16",16,3.24919200983424,27.5693880387882
"17",17,-36.5328549596342,-10.9389191458148
"18",18,-15.4869260925752,-39.5237272451538
"19",19,-10.2733854550586,-76.6424096975946
"20",20,-14.5077641168432,-18.4460943432399
"21",21,67.9600413872666,-2.27373532781837
"22",22,6.25917070884615,31.2562100466609
"23",23,-28.9623161673831,26.7216985499817
"24",24,-43.3473835708893,-10.3533740289086
"25",25,-1.02418648391283,-14.46084493089
"26",26,45.4091689483895,-2.81117220058822
"27",27,16.5657133307227,44.1561257030391
"28",28,-16.9069576047935,9.61705457613979
"29",29,63.2207800324407,-0.471938953860911
"30",30,-48.471390368281,4.96580172000342
"31",31,8.55678343130213,60.1253025757288
"32",32,-20.7311872360179,73.8852231983459
"33",33,-13.3429951785288,-25.8357279170638
"34",34,-40.3414942767537,32.2558120581549
"35",35,-62.6552061715872,1.37148162562422
"36",36,-37.6659319937934,5.07003212443837
"37",37,11.4920422553113,4.78960508308846
"38",38,-15.8215621123941,36.4834608776042
"39",39,-31.8483018056419,24.7166973828596
"40",40,-20.4965641906974,6.9757387720253
"41",41,0.0609229354145462,-28.5524706367783
"42",42,-1.44013890570309,63.9689025764974
"43",43,15.2398410797386,-0.0555565109160408
"44",44,-18.8632060083274,-10.1886499227483
"45",45,-12.5634086207959,5.04954993247003
"46",46,13.0200508727283,-15.9579588105667
"47",47,30.3678982216283,20.5498468344524
"48",48,-21.7914472994675,4.87394156804697
"49",49,1.06940140677279,45.7371717436088
"50",50,-21.0941392990531,10.358725980674
"51",51,-68.3205720852285,-22.4946565359693
"52",52,-35.8184172954437,17.7455821387104
"53",53,11.2700123910678,-15.5769525998899
"54",54,34.4139833830211,3.32056836521663
"55",55,-57.6177109234115,-6.94339945392008
"56",56,-24.9877782070065,65.5082584261392
"57",57,-16.6347916559759,0.110108556572532
"58",58,3.60539919418175,14.9067917332293
"59",59,-6.71480341437784,12.4152699890382
"60",60,-46.2928367438628,-16.5706299795376
"61",61,-10.6997370006473,7.67395096631465
"62",62,-0.489330180208379,93.2961867105634
"63",63,32.779466123237,-76.0081178625365
"64",64,14.9367960495379,30.9100750072387
"65",65,62.3692560371184,-51.4313208327165
"66",66,32.6259720734623,5.53006324001155
"67",67,-77.6540089134708,10.9780339028593
"68",68,34.7038930207148,-42.3001802525332
"69",69,-9.79816729930348,-43.710514146391
"70",70,4.12853141567989,-27.2824155247715
"71",71,56.015212416973,10.0236421646149
"72",72,-4.7330871530529,29.7142439133214
"73",73,2.15047499291882,19.2505567277944
"74",74,-10.2123575533867,-14.2211938038049
"75",75,-1.40909239942967,37.6918513312293
"76",76,10.1671606836861,-4.76558679140876
"77",77,-3.23274342369196,-2.13242299270629
"78",78,29.2207767532072,0.68663700954534
"79",79,61.2915501063886,0.380311781330741
"80",80,-40.132091334616,2.76815405479977
"81",81,69.0671275927463,26.3078504422598
"82",82,0.366262236150753,-8.69623271427522
"83",83,8.13647779184566,-45.1803893897361
"84",84,51.8593845349376,1.74083347337182
"85",85,3.84134944595604,-9.21575658952373
"86",86,-0.329748172974389,14.0337372645173
"87",87,44.2835043755405,-53.4955399011802
"88",88,-11.4447465285447,1.18593352994145
"89",89,-13.622290419071,0.831774205331169
"90",90,27.3059164761451,-5.42210998412638
"91",91,-39.6489031194171,-40.20444725462
"92",92,-4.48842359251974,-3.73975128387809
"93",93,-46.910618458674,2.36642117558767
"94",94,35.3722347346049,25.5411836426622
"95",95,-25.2505178277541,9.20951456543878
"96",96,-7.16624478645722,-30.4602201229561
"97",97,-15.93955571062,-3.78072147628432
"98",98,8.38274254491278,-24.4507373115485
"99",99,15.6639330231233,-2.07789852249232
"100",100,9.37172139021148,3.25159501238371
