"","Iter","X","Y"
"1",1,0.0447569159140517,0.298365362765382
"2",2,-3.79094233827225,0.318307393844722
"3",3,5.16933717283889,-0.605913463380542
"4",4,50.2420475549431,0.292092743724365
"5",5,22.1606068109122,49.5430505686246
"6",6,0.100289582178775,28.7711704677061
"7",7,0.100076774404837,46.6597924921003
"8",8,-48.976237592486,-0.528519376615582
"9",9,0.0796375288202228,0.294355432985244
"10",10,0.107413867581189,0.307135233873174
"11",11,0.105415391547709,-26.195425254463
"12",12,0.102900950166017,-52.3020901982359
"13",13,-0.114888137113842,-2.91362115988082
"14",14,43.2309292073924,-42.5947126411608
"15",15,0.0504580803407136,0.316616509783025
"16",16,9.52053884148807,0.318853359461502
"17",17,0.0814518700364183,0.295163122255206
"18",18,0.103019612958624,8.57192748816157
"19",19,0.112531708150285,-25.2948231472829
"20",20,0.0936261072328522,0.299392930159403
"21",21,0.033849469641008,31.46147831707
"22",22,-0.141525856037772,0.300930189917558
"23",23,0.0158601617245794,4.73153160749168
"24",24,-2.57367367252693,0.298062016102421
"25",25,0.0948728261622742,12.2124048160408
"26",26,20.296753647731,0.305092817239557
"27",27,0.0847544502294748,7.66237666959214
"28",28,0.0116147626462241,7.72553827256452
"29",29,0.112621989217826,47.2643797530739
"30",30,-43.4986307727869,0.305630954233543
"31",31,0.0941772378097762,0.314189912226029
"32",32,0.100111622998092,-2.59225388237947
"33",33,-0.491913901342449,0.292604496173572
"34",34,-25.1933478336813,0.299289132521028
"35",35,-0.167235300585348,0.285749026176982
"36",36,39.005920770048,0.296489144434926
"37",37,0.0917661977973427,0.301596818926678
"38",38,-0.165651850928173,6.68194377051578
"39",39,0.03210860851035,0.299637807576673
"40",40,-5.94525027159595,0.296127467688374
"41",41,-5.30312387834394,0.296230685093863
"42",42,0.102277200700397,0.295686422556059
"43",43,0.0942100682216,0.311354173101089
"44",44,0.0635455706962581,0.303330450333358
"45",45,38.6828903229117,0.302482520283203
"46",46,-0.457511023632966,0.302222119804324
"47",47,0.101836793620896,0.296118568726553
"48",48,-2.162851535377,-24.8341868749954
"49",49,0.106855602862642,25.2394753568495
"50",50,0.103802787079838,0.316834467677243
"51",51,-5.26805462666048,10.8596446848648
"52",52,-3.65566588403961,1.99310405126272
"53",53,0.109345183289524,20.8853730156929
"54",54,-0.165484255477394,0.297712173279865
"55",55,-7.19111852929643,-36.4429722048189
"56",56,0.109008902218315,4.4943389355921
"57",57,0.049717099100233,16.9823156363953
"58",58,0.133434693765746,-1.7588067222701
"59",59,0.103009474137298,0.295757600037891
"60",60,-0.186811547080534,0.298323654287252
"61",61,0.118192523299829,0.296091067951675
"62",62,-0.176439056152306,1.37776026413877
"63",63,35.1532883216432,0.297392750563401
"64",64,-20.6111697017337,0.304316506280985
"65",65,0.0989071957324518,0.309533214545212
"66",66,0.102118838605686,16.4286743702075
"67",67,0.10189466024237,0.319594565839844
"68",68,80.096180466415,8.82555765807411
"69",69,0.0998377072636894,0.397225623092979
"70",70,0.107034873356489,2.05853176322225
"71",71,15.0453487288276,0.292711387748122
"72",72,0.011538140807697,0.289177505761251
"73",73,-0.111476597785966,0.294291410127216
"74",74,-43.739288940304,0.324073723566998
"75",75,0.0772282431941125,-49.2835744556306
"76",76,0.0376686007662691,10.0875756675101
"77",77,0.0834055408757614,0.319154417962944
"78",78,0.0500939454353651,-1.37720344695695
"79",79,0.100045207706288,4.23333766283824
"80",80,-30.7743368973288,-9.55647154220634
"81",81,-12.5951555326954,9.5289571113142
"82",82,53.8794247294273,-10.8510638632398
"83",83,-2.37846004795299,0.302168963341109
"84",84,0.0936223461529946,2.17025989330046
"85",85,0.0116076008315914,36.4545414201557
"86",86,0.0860725502230709,0.300163088008951
"87",87,-9.82942722205383,0.419129447145801
"88",88,-0.388370511353848,0.317835502311055
"89",89,-14.8334756829064,-1.78521202865272
"90",90,0.112392097556349,0.299192949218239
"91",91,-25.3700896135259,0.320201034627327
"92",92,-0.161979171541145,0.295264274114926
"93",93,0.0983517080520664,16.0066399039265
"94",94,0.0182365491012046,-8.15326815863831
"95",95,0.08872330221828,15.1816218439362
"96",96,-0.687077063434068,0.29495349043532
"97",97,0.100206466799141,-12.8383681711337
"98",98,-0.644863879985869,0.284109836883327
"99",99,25.2264911867049,0.30662097269282
"100",100,-2.8639428987431,0.301280021502513
