"","Iter","X","Y"
"1",1,0.00090550667391706,0.00201459394550738
"2",2,0.00172719682558359,0.00434516676746864
"3",3,0.00045734583007225,0.00378487831041189
"4",4,0.927979231647579,0.00104839691655898
"5",5,0.000132472745866728,0.000380212188363595
"6",6,-0.00119622808814176,-2.54504738894317e-05
"7",7,-5.83990668064969e-06,0.000325817622759737
"8",8,0.00217844871195823,0.00355579681743009
"9",9,0.00919020400615003,-2.01777789952616
"10",10,0.120853278086045,1.86014012390732e-05
"11",1,-0.000134767918214889,0.000334174958396483
"12",2,0.00203584708176973,0.00445972539991758
"13",3,-0.017114677688507,0.00500225109430983
"14",4,0.00158345402133649,0.00026544222674773
"15",5,0.00154917915632244,2.73838242003304
"16",6,0.00130707107351877,0.000515220725993028
"17",7,-0.000390128011146569,0.00227724591757327
"18",8,0.000543478820709334,0.00284315711031246
"19",9,0.000309960034860326,0.000626286497129307
"20",10,0.507485901214613,0.00324527475379259
"21",1,-0.000344850236172445,0.000627886297285589
"22",2,0.00197448090211317,0.00375505948628187
"23",3,0.0925155363487014,0.00332519659252763
"24",4,0.0012667440248407,0.00466717148803022
"25",5,0.000817704136918539,0.00286847702212147
"26",6,0.00381449329493088,0.00509085797878274
"27",7,-0.549738936900081,0.000224196600338012
"28",8,0.00145367528373044,0.00303869884807546
"29",9,0.00168599869376956,0.0031362083270797
"30",10,0.00310489437954809,0.001723521908652
"31",1,0.00438595970982871,0.00254201100796727
"32",2,-0.000538702665993138,0.000494662856203576
"33",3,0.000769741990567684,0.0033441530862046
"34",4,2.35455929906065,0.00342849248770893
"35",5,-0.020859085693211,0.000180109855050825
"36",6,0.00275896000034644,0.00415957423170558
"37",7,-0.0001210889949738,0.00018147886736961
"38",8,0.0010710713101466,0.000950031055991582
"39",9,0.00412429132430203,0.00376321377232423
"40",10,-0.000332552418837675,0.000496066326847985
"41",1,0.000267881499054951,-2.80890692910983
"42",2,0.00254382736823564,0.00122020663762349
"43",3,0.00207146194562511,0.00455502959499882
"44",4,1.50470595288881,0.157315892955226
"45",5,-0.000355464149395479,0.000969501089190036
"46",6,0.00100861430663202,0.00080069496916119
"47",7,0.0067177882009262,0.00301075338007058
"48",8,0.000855084282482689,0.000967010213040028
"49",9,0.000731088280601543,0.0021707241313283
"50",10,0.00195644564978884,0.000926820115048782
"51",1,0.00325386912316768,0.00257902726412321
"52",2,0.000287066524097622,0.00121046975508158
"53",3,0.000117207896845395,0.000136063445459876
"54",4,0.000286082269341585,0.000696180849031147
"55",5,0.00389853282877674,0.0811283070079539
"56",6,0.000129777112276502,0.000696072633489517
"57",7,1.10728880301917,9.82051570369858e-05
"58",8,0.00148766378104975,0.00133617139921484
"59",9,0.000998823636325897,0.00107218595807696
"60",10,0.00161711753667182,0.00226483879641195
"61",1,2.86102850086455,0.00485743133033789
"62",2,0.00238045427403953,0.00516394406724484
"63",3,0.515527252962092,0.00529187263576665
"64",4,0.00897198862608806,0.00102420468358808
"65",5,0.00258251905721913,0.00203222069466631
"66",6,0.00317603951934306,0.00342505334618794
"67",7,0.00139439134667502,0.00364836633032023
"68",8,0.00213904802528356,0.00349937099727748
"69",9,1.03194622270795,0.00346451747885623
"70",10,0.00528691626324612,0.000825906636724685
"71",1,0.000904953559691055,0.000244464981160701
"72",2,0.00100091004962402,0.000234925840779698
"73",3,0.100335097321879,0.000235782934887121
"74",4,0.00198575463548862,0.149786771535536
"75",5,0.00195739366899015,0.00484498691033717
"76",6,-0.000207180228017783,0.000565401498921961
"77",7,8.79355687326926e-05,0.00108113266958082
"78",8,0.000972138207244419,0.00447428640435655
"79",9,0.446890032182737,0.00342484910248592
"80",10,-0.0933028651564972,0.00292121763754346
"81",1,0.0013010137597196,0.000122624152832437
"82",2,0.00305677110070465,0.00120237140508419
"83",3,0.00154861126709392,0.00135784653928341
"84",4,0.00131580895911983,0.00346951565185791
"85",5,0.000434254056600557,0.00439878462100286
"86",6,-0.000252844369376832,-1.76003807033148
"87",7,0.00378098679688562,0.00110854237590531
"88",8,0.0009619073795707,0.00432614973834835
"89",9,0.000121021806470293,0.000110505954061589
"90",10,0.00129340369849464,0.00311750859772946
"91",1,0.00222469922173144,0.00461158664289247
"92",2,0.000447418858550438,0.00123269485278792
"93",3,0.00147648522281614,-0.00068609881373076
"94",4,0.00134767372742372,0.00448647890525547
"95",5,2.97654890376298,0.00417741072324104
"96",6,-0.000217238993881488,0.000380956247244009
"97",7,-0.0392737518308917,0.000197274432239244
"98",8,0.0032243081359191,2.30556965050741
"99",9,0.000408838855586963,0.000767882839604775
"100",10,0.00276331721497874,0.000188735491059519
