"","Iter","X","Y"
"1",1,1.82159523931098e-06,-2.10864663090487
"2",2,-2.0569337151166,0.000155180511915403
"3",3,-0.000693787399523061,-0.00149832928924657
"4",4,-0.000277619351708426,0.00311361726692059
"5",5,0.00113711911077419,-1.93193146161307
"6",6,-0.303706600768206,0.00196496409409784
"7",7,0.573879831344842,-2.35890117130837
"8",8,-0.160274274756848,1.67755612352441
"9",9,-3.09420397473385,0.0029694366074463
"10",10,-0.00021445632248487,0.000222891033779442
"11",1,0.778921131971002,-0.00144143217715183
"12",2,-0.473705879921656,-2.55788012754298
"13",3,-0.915593904961865,-3.95093399413103
"14",4,0.00056307239876437,-1.97039338149096
"15",5,0.00032009034027715,0.000181566323021291
"16",6,-0.000385418481463389,0.943836969088775
"17",7,-0.919808714749979,-0.00110099157115346
"18",8,-8.38248945080399e-05,-0.000202692853536119
"19",9,2.22665733832161,-0.00162154145377336
"20",10,5.34592514573633,-0.00066234317037836
"21",1,-0.45442008173421,1.34731798684722
"22",2,-5.72323976014099e-05,0.000316671326815596
"23",3,-9.8449295705549e-05,0.00134753626799139
"24",4,0.0610376991173326,0.000301216043244984
"25",5,0.000544917221245602,0.000300617468715502
"26",6,-3.30731833298331,-0.000174840003580953
"27",7,-0.740861122461248,-0.0570664663608244
"28",8,-0.000268860172306655,0.493036428940256
"29",9,0.817625854985337,-1.46677017432021
"30",10,1.97675882578305,0.186535580975017
"31",1,-0.000745776332674037,-0.00126727979596657
"32",2,0.000687746854671409,0.000434892965544036
"33",3,-0.000326603036816852,-0.000205796434705914
"34",4,0.000780671810913954,-0.0114390673593126
"35",5,6.11908988201513e-07,0.00127625043577651
"36",6,0.00695824201166336,-3.24866261345129
"37",7,0.000244471529204843,-3.78514989416078
"38",8,-0.000280377598195231,2.6914131452731
"39",9,1.07040028506419,1.24047350700688
"40",10,0.00545485229282188,-0.459746429459438
"41",1,-0.0193787100706015,0.0101199215685924
"42",2,-1.00159673764837,2.65927631847667
"43",3,-1.17446506172174,0.000613005758715538
"44",4,-2.14794922914105,3.41589512229558
"45",5,-0.0119994315843406,-0.269103023411022
"46",6,-0.000747230424223706,2.35274295675914
"47",7,-2.41095263129351,0.00196331357030238
"48",8,-0.000351822543978209,-1.85700486186572
"49",9,1.81374923254553,2.98973378960945
"50",10,0.00153192848340872,0.575023595220145
"51",1,0.0073735435531505,2.27428051010311
"52",2,-8.02143375383673e-05,-0.000216282165654815
"53",3,0.00271998699747007,1.60230914197124
"54",4,-0.000300720250104042,0.00130812149152047
"55",5,-0.000298592627247308,-4.60941838986195
"56",6,-0.00061949786767144,-0.000424807320807732
"57",7,-0.0123059669756525,-0.000736495398630141
"58",8,-0.0747330559386105,-4.98055880913946
"59",9,-1.62768456340843,0.000121506236438965
"60",10,5.58264209048041e-05,-0.000756000069232544
"61",1,8.4303102113007e-07,2.32798864879364
"62",2,-0.000271086442713196,-0.000260516460525839
"63",3,-0.000550907413423614,-0.00132587795726885
"64",4,2.47891015019501,-0.000139368835394633
"65",5,0.00146127816346956,0.00295910838522956
"66",6,0.880818186333763,2.06265771333044
"67",7,-0.00011379775818652,-3.81323738043794
"68",8,-0.31960777573313,-0.00155897299186676
"69",9,-0.227051096828821,-0.000114921624872757
"70",10,-0.624428683096898,-6.94865245137023e-05
"71",1,-0.000636575821065278,-0.000621574048107855
"72",2,0.0267288344836445,-3.38758093517595
"73",3,-0.000447125450510599,0.539775720507121
"74",4,-0.000104385133720742,-0.0315497911328884
"75",5,-0.000427974069008977,-1.20263925946839
"76",6,1.93670250790396,-0.522939092182249
"77",7,0.173086928410339,-0.0615744010088914
"78",8,-3.76433924772954,0.00329475181601283
"79",9,0.000595052625977395,0.00163515205486768
"80",10,1.33992793534137,-2.82063973756174
"81",1,-0.00090744740812719,-1.21524157261059
"82",2,-0.183765986389758,-2.59570713984315
"83",3,2.57087303538388,0.000504613644138384
"84",4,0.000484295729388015,-0.000181722978680955
"85",5,0.00327115528258231,0.868013446738355
"86",6,-0.000833089081934882,1.65024906305702
"87",7,-0.0886159069034116,0.0561261039520896
"88",8,-0.000892843266182068,1.70207839149536
"89",9,-0.000296052681015098,-0.001199634833644
"90",10,-0.000112454290392374,0.224525344413306
"91",1,-0.00046015805724743,0.0244848468446001
"92",2,-3.19272106370027,0.00297859774377557
"93",3,-1.59768907874132,-0.0116702183871636
"94",4,-2.46145190664018,1.47738555636293
"95",5,0.420896129093415,-0.000260969096232925
"96",6,-0.000529290732106121,-3.20459688076728
"97",7,0.0198064499551977,-0.00126220041670065
"98",8,1.17418944762278,0.00194982587906921
"99",9,-0.000974568169087556,-0.84271573832624
"100",10,-0.000316795128353089,2.93039280753351
